n,id,unique_views,tag,good,created,bookmarked,t,content
1585,iliud1biey1nw,92,image,3,2016-03-08T03:12:50Z,4,1470666858724,i passed the checkpoint matrixpublictest and im still passing it when i run it on my computer but it is failing the autograder right now has anything changed
1584,iliubx1c8594r8,96,image,1,2016-03-08T03:11:58Z,5,1470666858973,would it be valid to remove a vertical seam on an image with a width of 1 if so would the new image be an empty image
1583,ilitj58opl421p,143,image,2,2016-03-08T02:49:36Z,9,1470666859218,in checking resize through the terminal is anyone else getting a segmentation fault when i try testing too few arguments in terminal i get one even though my program checks that argc is 4 or 5 before accessing argv
1582,ilisl3y48ls6ck,150,image,6,2016-03-08T02:23:08Z,13,1470666859455,i am getting the public dogppm test correct when i run it on my own computer and through caen but i failed the test on the autograder any thoughts on what is going wrong what should i do
1581,iliskb889y35fn,93,image,4,2016-03-08T02:22:30Z,4,1470666859708,when i run the public test through the terminal i pass but i submitted to the autograder and im failing the test what could be causing this
1580,ilisd7s6sw36wa,92,image,0,2016-03-08T02:16:59Z,4,1470666859956,the spec says that matrix objects cannot have dimensions of zero so does that mean its okay that calling resizecpp with an image and then giving new dimensions of 0 and 0 causes an error
1579,ilis2tztwj12y2,67,image,0,2016-03-08T02:08:55Z,4,1470666860191,i dont think this is a linker error or a problem with stack size limit but my processingtestscpp will not compile here is what the error message looks likeit refers to a file called algorithm of which i did not create or download
1577,ilirkilved72aq,76,image,0,2016-03-08T01:54:40Z,6,1470666860797,title
1576,ilirc5ucvzr6u6,95,image,0,2016-03-08T01:48:11Z,3,1470666861068,when i included code in my resizecpp using ofstream that opened a file using the second file name in the terminal command used to run resizecpp resizeexe horsesppm horses400x250ppm 400 250 i was able to create a new ppm file with the name horses400x250ppm that also passed the diff checker command but the strange thing was that it only appeared in both my mfile directory and caen after i logged out of the mfile website and and logged back in and did the same thing with my remote connection to caen via terminal is this supposed to happen
1575,ilir5t5i2yo4tz,124,image,5,2016-03-08T01:43:14Z,7,1470666861276,is the resizecompilationcheck supposed to be 00 in autograder
1574,ilir5fbvjs15zl,104,image,1,2016-03-08T01:42:56Z,4,1470666861541,i got the email that project 3 autograder was open at 830pm and quickly submitted my files 3 minutes later but its saying im queued is this normal i feel like not many people submitted immediately after the email was released so the autograder shouldnt be queued this soon thanks
1573,ilip2jni4v33d6,104,image,0,2016-03-08T00:44:43Z,6,1470666861810,hi so if the height is different in the desired output image than the input image do we just cut off x number of pixels from the top of the image or is there something else we should do thanks
1572,iliognzmeui458,94,image,0,2016-03-08T00:27:42Z,3,1470666862022,where do we store our ppm files to run the test properly my test cannot open dogsppm
1571,ilio53ikr3m769,90,image,0,2016-03-08T00:18:42Z,4,1470666862284,im using putty to connect to caen and i cant seem to get the make function to work at first i did get the tostring error but i fixed that then i was getting a error saying no such file or directory found but after figuring it out i only ended up adding wlstack60000000 dglibcxxusec99 to the make file when i attempt to make a file now i get one error message unrecognized option stack i tried using pretty much every method possible that i could find even the ulimit s s 60 but that didnt help anything either i dont know where to go from here i am using sublime text editor if thats the issue also when i just run the programs myself on the terminal without the makefile everything works fine and i pass all tests
1570,ililfi7di164fv,78,image,0,2016-03-07T23:02:49Z,4,1470666862543,hey so after running processingtestscpp i get this back but of course it should be this its strange that the function is working for the first rows but not the next ones what could potentially be the problem here my set or get pixel functions
1569,ilikrcs5mu5po,73,image,1,2016-03-07T22:44:02Z,4,1470666862757,it says find the maximum energy so far in the spec so does that mean we fill the border pixels everytime there is a new max energy or only at the end
1568,ilikjyk4oq22cv,72,image,1,2016-03-07T22:38:17Z,3,1470666862995,i am having trouble with my minimal seam finder it works correctly nearly all the time 99 but on the crabster and horses image it messes up a few pixels in the middle of rows and columns and i cant determine which function is failing and under what situation has anyone run into a similar issue that can point me in the right direction
1567,ilijzi6x4r02dl,84,image,1,2016-03-07T22:22:23Z,4,1470666863202,will we have a chance to receive feedback on our checkpoint submission before turning in our final functionstest cases
1565,ilijdqdhhqb6tm,133,image,0,2016-03-07T22:05:27Z,4,1470666863701,when i type this into the command line resizeexe horsesppm horses400x250ppm 400 250 i get the strings in argv only contain the first letter so instead of trying to open the file horsesppm it is creating a new file called h for some reason only the first letter of the strings is being passed into my function i have no idea why
1564,iliilfvp4r83mj,68,exam,0,2016-03-07T21:43:27Z,4,1470666863951,hi in 5e of our midterm whats wrong with the following code of library print for int i 0 i nummovies i movieprint libptr moviesi cout endl my thought is libptr is a pointer and in function movieprint it takes in a pointer as well so libptr moviesi gives as an address of the ith movie which means it should work
1563,iliigww77mroq,73,image,1,2016-03-07T21:39:56Z,6,1470666864174,in the resize main how do i save the picture in the current directory whats the syntax
1562,iliicqrj3p25fk,83,image,0,2016-03-07T21:36:41Z,3,1470666864398,hey so im trying to test my processingcpp and im getting an error in a strange spot of processingtestscpp im not sure why this error is here especially because its just trying to cout three strings and i know prefix is a string because so what is the bad access it just seems like a strange spot to get an error
1561,iligt5wwse9452,158,image,0,2016-03-07T20:53:28Z,5,1470666864634,there are three rules for the command line arguments 1 there are 4 or 5 arguments including the executable name itself ie argv0 2 the desired width is less than or equal to the original width of the input image 3 the desired height is less than or equal to the original height of the input image i know the spec already specifies this but just to be clear do we always use the following lines when any rules are violated or we print different messages when different rules are violated for example when only the first rule is violated are we supposed to only print the first message or print the second message as well cout usage resizeexe infilename outfilename width height endl cout width and height must be less than or equal to original endl exitexitfailure
1559,ilif91sey8o52h,85,image,0,2016-03-07T20:09:50Z,4,1470666865122,should we check whether the ppm file is opened before check the three rules that are given or should we check the three rules first
1558,ilietu4qev337c,70,image,2,2016-03-07T19:58:00Z,3,1470666865338,i am using xcode to edit my project when i run the processingtestcpp file i got a error memory read failed for 0x500000000 message in a whole new window at first i thought this error might be produced by trying to copy my temporary image to the original one passed in the function but i stepped into the debugger and found that not until the moment my project runs past the ending bracket of my removevertical seam function does it produce this error i increased the stack size limit already so thats not the issue any ideas why this might be happening
1556,iliema0lrb65xb,83,image,0,2016-03-07T19:52:07Z,5,1470666865816,where is the picture that we saved through running the program
1555,ilie43enal8ga,69,image,0,2016-03-07T19:37:59Z,4,1470666866095,in the spec it says we need to determine wether the command line obeying the three rules so how do we determine these do we write three if branches and write the same body functions or we could incorporate three conditions in one if statement i did in one if statement but it turned out to be code will never be executed
1553,ili6qn14p4q2kx,122,image,0,2016-03-07T16:11:34Z,4,1470666866618,when i was running the processingtestscpp it gave me an error thread1 excbadaccess code 2 how could i debug it
1552,ili3qt56xm955r,342,exam,0,2016-03-07T14:47:43Z,5,1470666866867,hello all over the past week you all had the opportunity to look over your midterm exams on gradescope you are now able to submit regrade requests through gradescope for questions you believe were graded incorrectly if you have any questions about gradescope please look at the previous announcement about the midterm grades and the follow up questions in order to submit a regrade find the specified subquestion and select request regrade in the bottom right hand corner you will then be prompted to enter an explanation for the regrade in this text field you should include which part of your question was incorrectly graded 1 sentence why you believe your answer is correct 13 sentences depending on question type as you can see the second part is quite subjective however the more detail you give the better we can investigate your regrade please give enough information in your regrade request or we will not acknowledge it for example if you are requesting a regrade for question 4a the tree question and your defense is this will work we have less information for what the issue is and are less likely to find the issue if you write although im not initially checking the base case i do have treeisemptytree checks prior to any other functionality not causing any possible segmentation faults we will have a better indication on where to start to fix your grade if you leave this field empty your regrade request will be discarded note that while regrading your exam the course staff will check through the rest of your exam as well because of this we may catch other errors we made while grading and your exam score could decrease regrade requests will only be open to noon on friday 311 we will not take any more requests after then if you have any questions please email us eecs280examsumichedu thanks kris pin
1550,ilhbeszizda5lv,99,euchre,0,2016-03-07T01:34:34Z,3,1470666867355,when calling the same functions in imagetestscpp with two different test images the last row of the output is set to zero is this a stream issuewhy is this happening
1549,ilhb7eh3gqe2xx,143,image,0,2016-03-07T01:28:48Z,5,1470666867606,my processing test is not progressing at horses test the weird thing is that it just stopped at the rotateleft function for a long time which is given to us any possible suggestion of reason i just changed the order to test the horses before the crabster update it took 4 minutes to display the testing horses rotate left is the problem just with my laptop
1548,ilh7coblfrp8w,112,image,0,2016-03-06T23:40:56Z,4,1470666867854,with the crabster image i am correctly getting the 70x35 image but it fails on the 50x45 i looked through my code pretty well already and i was looking for a way to test to see where within the image it fails top left middle etc is there any easy way i could do this
1547,ilh0wtb5fue6d,103,exam,0,2016-03-06T20:40:38Z,4,1470666868082,why do we have to assert that lengthin 0 in 5c isnt that a requirement mentioned in the rmes
1546,ilh09tmbfnb3qo,163,image,0,2016-03-06T20:22:46Z,4,1470666868311,what is a reason for an output file to not open in the spec it says to print an error message if the inputoutput file could not open i assume the output file would always open since the program generates a new file or overwrites an old one thanks
1544,ilgzf8ayrks7ja,135,image,0,2016-03-06T19:58:58Z,4,1470666868894,i realized that i dont use the 3rd imageinit function anywhere in my code is this correct if not where is it supposed to be used ive passed all image tests and processing test so far without it
1543,ilgyzb5e4am5p3,143,image,1,2016-03-06T19:46:35Z,4,1470666869177,hello could we just loop through the original image use imagegetpixel to get the pixel to the right of the pixel that should be deleted and then use imagesetpixel to assign the right pixel to the left one keep doing this for every column except the last one lastly we can just use imageinit to subtract the width of the image by 1 thanks very much
1542,ilgw1u8zq4869y,105,image,0,2016-03-06T18:24:35Z,4,1470666869427,my seam carve functions are working for all but the first row the first output is mine followed by correct not sure how to fix this problem everything else seems to be alright any ideas
1541,ilguzwe4cy53ic,105,image,0,2016-03-06T17:55:05Z,5,1470666869664,if an image exceeded the maximum dimensions what should our program do next would it be appropriate to display an error message and end the program
1539,ilgrlw57zbc216,109,image,0,2016-03-06T16:20:12Z,6,1470666870124,in processingcpp would be allowed to use something like imgredchanneldata i dont see how else wed be able to get the redchannel data
1538,ilfywmw4ycy6uz,181,image,0,2016-03-06T02:56:45Z,6,1470666870357,in the spec sheet it says to output an error message if there are not 4 or 5 arguments in the command line the error message requires the desired width but what if the desired width is not included in the command line argument thanks
1537,ilfysdgao924rb,136,image,0,2016-03-06T02:53:26Z,4,1470666870616,all my code works correctly when i use visual studio passing in command line arguments however when i connect to caen using putty and run in caen my seam carving does not work correctly and produces wrongly processed images i am not sure how to fix this issue any help would be appreciated i have checked to make sure i have uploaded and saved everything numerous times and recomplied each time thanks
1534,ilfpi8zdfqz6ay,123,image,0,2016-03-05T22:33:37Z,5,1470666871415,after spending many hours looking for inefficiencies throughout our code we were unable to find anything specifically for loops or copying matrices and images that could have cause the program to slow down the dog and crabster images work fine while horse is very slow after rotate left and right horses remove seam passes after a while but seam carve does not seem to complete could there be any other possible reasons for inefficiencies in the code
1532,ilfeezfixb44z7,131,exam,0,2016-03-05T17:23:09Z,6,1470666871890,hello sorry that i fail to find where the regrade option is on gradescope
1531,ilfb4fk9fgx3vb,98,image,0,2016-03-05T15:50:57Z,4,1470666872116,title
1530,ilf8olvtlz01kp,138,image,2,2016-03-05T14:42:40Z,4,1470666872331,when i run processingtests and compile it i get a segmentation fault i figured out that there is something wrong with loadimages because at this point i get the segmentation fault error is there a specific directory i need to put the files in i used the ulimit command also
1529,iletmjnxh945h2,103,image,0,2016-03-05T07:41:10Z,3,1470666872533,is the loop in the seam carving functions solely in the seamcarvehorizontal function or are we to implement one seamcarve function
1528,ilem6cva613k0,106,image,1,2016-03-05T04:12:37Z,7,1470666872778,how come my argc is returning a value of six when the command arguments are 1 2 3 4 5 this is in visual s tudio 2015
1527,ilej1nov1o91p7,89,image,0,2016-03-05T02:44:59Z,6,1470666873049,as i am coding processingcpp i find it much easier to use columnend as inclusive is there a reason why it is exclusive
1526,ilei9007zii27p,75,image,0,2016-03-05T02:22:42Z,4,1470666873254,my most current files are on mfile and id like to download them in bulk instead of downloading 40 files separately any way i can do this
1525,ilea1hzrcve5eq,139,image,0,2016-03-04T22:32:55Z,6,1470666873500,im trying to implement seamcarvewidth and i get this error error no matching function for call to findminimalverticalseam findminimalverticalseamcost seam i get the same error for removeverticalseam does anyone know why this is happening
1524,ilea0082uk44sg,98,image,0,2016-03-04T22:31:45Z,4,1470666873740,my test fails when it gets to remove seam in horses is there an easy way to debug this without trying to look through all 182596 values to pinpoint where exactly my code doesnt match up
1523,ile934xn58s1pe,86,image,0,2016-03-04T22:06:12Z,3,1470666874052,i dont understand why im getting an error here
1522,ile8r9rqf7a65,101,image,0,2016-03-04T21:56:58Z,4,1470666874288,i understand this needs to be recursive and im assuming we need to write a helper function but im struggling with what the base case would be and how to work from the bottom up and also like where to use the minvalueinrow in relation to the helper function
1521,ile7ubizwok1q7,85,exam,0,2016-03-04T21:31:21Z,5,1470666874540,i was confused about this when taking the exam but can you pass a nonconst type into a function that has a const as its parameter like does the function call automatically convert the nonconst parameter to a const for the functions scope i guess im a bit confused because for the project 3 checkpoint i believe we had to made a const copy of structs in order to pass them into functions that took const structs although maybe i interpreted something wrong there too oops thanks in advance
1520,ile4o6hl4j47nc,183,image,0,2016-03-04T20:02:35Z,5,1470666874766,what do i do after opening the input file how do i create a image matrix
1519,ildx2dq0jph3v0,134,image,0,2016-03-04T16:29:41Z,5,1470666874994,how do we know the original images width and height to make sure that the desired widthheight is smaller than it without first opening the file and reading it into imageinit dont we have to check for this before we check if the file opened correctly
1517,ildcjxo8ztl6rb,156,image,0,2016-03-04T06:55:28Z,5,1470666875480,my processing tests run correctly throughout the dog tests and through the crabster tests until the second seam carve crabster seam carve 70 x 35 is failling for me it seems when seamcarveheight comes into play it seems that an assert statement during this process fails because the seam array is filled negative ints and my setpixel function inside my removeseam function will not allow negative column numbers for obvious reasons i have no idea why this is happening everything else appears functional
1516,ild7gwjxojk5l0,134,image,0,2016-03-04T04:33:09Z,4,1470666875711,ive waited for over an hour but my horseppm file still wont resize the crabster and dog work fine and are complete in less than a second ive made sure that im not copying any extra matriximages what am i doing wrong
1515,ild5ca73gzq1i1,85,image,0,2016-03-04T03:33:34Z,3,1470666875913,to add values to the seam array do we have to start with seam0 im trying to start with seamheight 1 to work from the bottom up but my function doesnt keep the value in the array until it iterates down to seam0
1514,ild4ink4d6s2mv,75,image,0,2016-03-04T03:10:31Z,5,1470666876173,im trying to copy the contents of my of one matrix to another using two nested for loops and this is the error i get and the line of code causing it processingcpp21718 error no matching function for call to matrixat matrixatimg2 i j matrixatimg i j this also happens when i dont pass img2 by reference ive included matrixh does anyone know why this is happening and how i can fix it
1511,ild18b8ce5zbg,111,image,0,2016-03-04T01:38:30Z,4,1470666876910,i know that we are supposed to assert the requires clauses for our functions but is that necessary for all 3 seamcarve functions wouldnt one assert in seamcarvewidth check them all since it is really the only function that does work
1510,ilczarx6vba3ow,141,image,0,2016-03-04T00:44:26Z,4,1470666877130,im having issues with my resizecpp program whenever i try to run an image that i get off of the web through my program it spits out a greenteal image all pixels are greenteal with the dimensions i ask for it works just fine for the horsesppm image so im not sure what i am doing wrong has anyone else had this problem thanks
1509,ilcz87pju973gi,83,image,0,2016-03-04T00:42:26Z,3,1470666877397,i want to debug using gdb but im not sure how to start ive added the g flag in the makefile but i dont know where to go from there
1508,ilcuti6hxgk6xm,96,image,0,2016-03-03T22:39:01Z,5,1470666877676,just to doublecheck when a pointer to a matriximage is passed as a parameter of a function would using int height imgheight still be considered respecting the interface or would the getter matriximage functions be a better choice
1507,ilcsn18wrp2ch,175,image,2,2016-03-03T21:38:00Z,6,1470666877915,is the final autograder for p3 available yet i cant find it thx
1506,ilcpf6gt9ii3nr,107,image,0,2016-03-03T20:07:55Z,4,1470666878150,ive checked my stack size limit a bunch of times and its exactly what it says in the spec using xcode and ive put assert statements in almost all my functions so i know im not going out of bounds on any of my matrices or images i also am trying to run processingtests on xcode first but no matter what i do it says it is unable to open dogppm ive changed my working directory to include the ppm files but it wont open them please help
1505,ilcp0wvfrw7684,83,image,0,2016-03-03T19:56:49Z,5,1470666878379,im having some issues running imagetestscpp all of a sudden on visual studios here are the errors unhandled exception at 0x0120ec99 in project3exe 0xc0000005 access violation reading location 0x00090000 unhandled exception at 0x0120ec99 in project3exe 0xc00000fd stack overflow parameters 0x00000000 0x00092000 there is no problem when i run matrixtestscpp and i dont have issues when i run it in the terminal on caen what might be the problem with how im running it on visual studios
1504,ilckmtjcwl1sx,155,image,0,2016-03-03T17:53:53Z,5,1470666878630,i have my resizecpp working with the provided images but when i try to download a picture of amil and resize it i get a segmentation fault the amil picture is 550 x 513 and is in the correct ppm form i converted it using the convert command in terminal
1503,ilcjiiqaasc5ws,142,image,0,2016-03-03T17:22:33Z,5,1470666878864,how can i visually compare the images i write using resizecpp to the correct ones i am working through sftp using sublime so i dont have the files i write on my computer they are only stored on caen is there any way to download them from caen i tried scp command but couldnt get it to work
1502,ilbpz24ffwu7fb,123,image,0,2016-03-03T03:35:36Z,4,1470666879129,is there a time limit to how long it takes for each test to run whats considered reasonable
1501,ilblootm3nl73c,99,image,0,2016-03-03T01:35:34Z,4,1470666879361,for the testing of processingcpp when the cost matrix is created it looks like this testing dog cost5 5 1470 1470 1470 1470 1470 2940 2618 1527 2618 2940 4088 2997 1729 2997 4088 4467 3193 2689 3193 4467 4663 4159 4159 4159 4663 yet when the seam is created it has column 1 as the lowest value for the first row shouldnt it be column 0
1500,ilbfy8l29vw4fu,134,image,0,2016-03-02T22:55:02Z,5,1470666879615,im trying to compile my resizecpp with the makefile and i keep getting errors for the functions and structs in other files for example image is not declare in this scope ive fixed the problem by using include imageh in resizecpp but this was never a problem in the other files we never had to use matrixh in the imagecpp file so what exactly could be causing this problem
1499,ilbcxnidgtq5uq,109,image,0,2016-03-02T21:30:36Z,7,1470666879850,i looked it up online and it said that i havent defined the missing symbols but i dont understand how its the test case given to us
1498,ilb5wofiend744,130,image,0,2016-03-02T18:13:53Z,4,1470666880156,i take this to mean that the processingtestscpp files tests are exhaustive and that it is not necessary to write any more tests that specifically test functions in processingcpp instructor confirmation will be appreciated thanks
1497,ilb5nfu29er6tp,144,image,0,2016-03-02T18:06:42Z,5,1470666880449,i ran my code and got a segmentation fault when i debugged it i received this error program terminated with signal sigsegv segmentation fault the program was terminated while running the following test static void testrotateconst image img string prefix the rotate function was provided for us so i am confused as to how there would be an error in here any suggestions on this this is within processingcpp
1496,ilb1ldcfwjs5x,141,image,0,2016-03-02T16:13:07Z,4,1470666880681,im struggling to open file streams in my resizecpp program using argv i write ifstream inputargv1 the complier gives me an error telling me i have incomplete types can anyone help thanks
1495,ilavx1h0yjg6lg,136,image,1,2016-03-02T13:34:14Z,5,1470666880908,in the specs for resizecpp on page 8 it explains that the 5th argument for the images new height is optional how exactly do we make a parameter optional i assume we have to set some default value for when a 5th parameter is not passed into the terminal but i am not sure how to do this i tried using a combination of conditional statements but in the end i am getting a segmentation error if the 5th parameter is not included thanks
1494,ilafgonqi5b27n,135,image,0,2016-03-02T05:53:37Z,5,1470666881147,im just a bit confused about the auxiliary image you mentioned in the project specs for this function how do we copy a smaller image into a larger one without changing the dimensions of the original image
1493,ila8avyksw5110,92,image,0,2016-03-02T02:33:09Z,4,1470666881415,whenever i try to compile my code i always get this error and now its happening with p3 too i constantly see this error even though i have all the necessary things included
1492,ila6myk2sw5j3,159,image,0,2016-03-02T01:46:33Z,4,1470666881657,would we get feedback on how much points we get in the check point of project3
1491,ila6dtua3ld5rl,97,image,0,2016-03-02T01:39:27Z,4,1470666881884,why is dogseamcorrect 1 2 2 2 1 if the first row of cost is all the same then it should always be 0 for the first element of seam how and why is it 1 in this case thanks saul
1490,ila5f13iqf123n,71,image,0,2016-03-02T01:12:23Z,4,1470666882126,when i use imagegetpixel and i want to move to the next pixel do i do it the same way as i would an array like just add one tanks in advance
1489,ila15r58do94h7,101,exam,0,2016-03-01T23:13:12Z,4,1470666882333,do we need to do anything if we need extended time for the final exam or are we already accounted for because of what was filled out for the midterm thank you
1488,il9zbg7f1tk6tn,189,image,0,2016-03-01T22:21:39Z,7,1470666882572,to my understanding we need to make a seam array within seamcarveheight so that we can pass it to findminimalverticalseam i was just going to initialize an array of zeroes with size imageheightimg but that awards the following error error iso c forbids variable length array any advice
1487,il9yupdcd7b6mo,174,image,0,2016-03-01T22:08:37Z,4,1470666882788,im little bit confused by the specification if we encounter the case breaking the requirement for resizecpp we only print a error message corresponding to the error right the specification can be interpreted that we print the all lines of error message if we encounter one of the errors so just to make sure thanks
1486,il9wks23key411,246,image,0,2016-03-01T21:04:55Z,7,1470666883001,the horses tests take quite a bit of time roughly 6 minutes for horses seam carve 300 382 and 8 minutes or so for 400 250 our matrixat uses no loop and no other functions use an unnecessary loop crabster and dog seam carves take no time at all but horses takes quite a bit is that a reasonable amount of time for the horses seam carve it passes all of the tests for horse eventually but just it takes a little time
1485,il9v94six011a8,142,image,0,2016-03-01T20:27:52Z,4,1470666883270,when i run the processing tests my program quickly runs through the dog and crabster images however once it reaches the horses image the compute vertical cost matrix test takes forever and a half 3 minutes and the seam carve test does not finish within an hour therefore i found it safe to assume that my compute vertical cost matrix function is probably the problem however i tried to follow the guidelines of the specs initializing the cost matrix filling in its first row and then looping through the rest of the matrix using the matrixminvalueinrow function along with matrixat and i cannot think of any different way to attack this any help would be appreciated thanks
1484,il9t3q3sdgl4aa,140,image,0,2016-03-01T19:27:41Z,3,1470666883486,i was getting a segmentation fault so i used the debugger to find that it was coming from the execution of removeverticalseam i was like ok yeah that makes sense im probably accessing things out of memory ok lets look at my bounds and all that i did that and could not find anything wrong and even made an analogs function which operates on 2d arrays in labster to make sure i wasnt accessing past any bounds and it worked perfectly so at this point im frustrated and just start commentingout code from the bottom up in my functionsomehow the line which gives me a segmentation fault is the line where i initialize the smaller aux image with a pointer to the image i just declared the line prior the width of the orig image 1 and the height of the orig image help i have no idea what is causing me problems thank you in advance
1482,il94rvj17jp2y6,240,image,0,2016-03-01T08:06:37Z,5,1470666884096,not sure what this is and how should we implement in this file the spec says the driver program for this project provides a commandline interface to contentaware resizing through the seam carving algorithm how do we provide commandline interface and what is it what is contentaware resizing
1481,il94mda5pi66vz,201,image,0,2016-03-01T08:02:20Z,8,1470666884329,if i am able to pass the test in the given processingtestcpp am i secured to get full credits for my processingcpp code
1479,il8lpx1m2s03sx,113,image,0,2016-02-29T23:13:13Z,3,1470666884809,the requires clause for this function states that the size of seam is matrixheightcost is there a way that we can test this using assert
1477,il8gnsx4z5u37z,89,image,0,2016-02-29T20:51:36Z,4,1470666885230,my second imageinit function worked for my test cases on stringstreams but now that im testing it on a real ppm file it doesnt read in anything for some reason why could this be the case thank you
1476,il8gh1133t1229,154,image,0,2016-02-29T20:46:20Z,5,1470666885516,i dont really understand the logic behind the whole process of seam carve first you call seamcarvewidth which reduces the width by 1 then you call seamcarveheight which also calls seamcarvewidth and therefore reduces the width by 1 again which is actually the height because width is always reduced by 1 for dogppm all my other functions pass the tests but in seam carve my width ends up at 4 and height 4 when height should be 5 what am i missing here am i just calling something incorrectly in seam carve width
1475,il8d5ggctm3sr,185,image,0,2016-02-29T19:13:21Z,4,1470666885783,so im testing seamcarve right now and im coming around a strange that i honestly have no idea how to fix when running seam carve against the dog tests everything works perfectly however when i use it on crabster tests i get a seg fault i commented my code in both seam carve and seam carve width since this is where most of the work is done so i could see where the seg fault is happening in the screenshot of my terminal below 1 2 3 and 4 corresponds to my calls of computeenergy compute vertical cost find minimalcost and remove seam between steps 3 and 4 i print the height of the img being passed in dog test runs perfectly but when i get to crabster seg fault happens when i try to print the height of the img i put print statements in seam carve too orgi height of the img new height of what the picture is being changed to to see if height was being passed to seam carve width in the first place and it is im not sure why my seam carve width function isnt getting the height of my image for crabster since it does so for dog what do you think
1474,il8ckdf8wxy1w2,170,image,0,2016-02-29T18:56:58Z,5,1470666886023,i first ran make resizeexe then the g command showed up to compile and i clicked enter then i ran resizeexe horsesppm horses400x250ppm 400 250 nothing really happened does that mean my program worked im confused how to check if my program worked
1473,il8c6ftmgt23ll,214,image,0,2016-02-29T18:46:08Z,9,1470666886269,how doc you suggest testing resizecpp i understand that you can use make resizeexe to run it in terminal but im not sure where to go from here should we make a new output file and test that output against the correct file that is provided is there any way to simulate command line arguments in xcode
1472,il7jonsvjhmnh,102,image,0,2016-02-29T05:28:29Z,3,1470666886491,the processingtestscpp seems to be passing on xcode but when i compiled and ran it on caen i get a segmentation fault any idea what i should do
1471,il7hw0ghli25h6,133,image,0,2016-02-29T04:38:13Z,5,1470666886703,is it normal for the horses seam tests to take 10 minutes
1470,il7gwhzxn9yet,147,image,0,2016-02-29T04:10:36Z,4,1470666886968,const int costheight matrixheightcost int seamcostheight why do i get iso c forbids variable length array ‘ seam ’ werrorvla error how do i fix it
1469,il7dzl4cgbk1l1,164,image,0,2016-02-29T02:49:01Z,4,1470666887157,this become weird i think the way we initialize an image could be many possibilities there would be no differences between initialize with a pointer pointing to a image and initializing a actual image as long as we are consistent with using them correctly in later functions however when i am writing the removeverticalseam i was told to use an auxiliary image my logic of this function is initializing a smaller auximg and fill the image with the desired elements i copy all the original element in the img before the index in the seam and skip the index in the seam and copy the following elements in the original img by using nested for loop and two if branches and then i assign the auximg to the original img even though they have different size first i would like to make sure this logic is correct however my confusion is that when i initialize the auximg with a pointer and using the auximg whenever it requires a actual img and do the assigning like img auximg it stop compiling at the point imageinit function where assigning the wid parameter to the imgwidth when i initialize auximg with an actual img like image auximg and using auximg whenever it requires a pointer and do the assignment like img auximg it does not pass the given test it stop at the assertion line however it is really weird that when i change the assigning to img auximg it pass the test and seems like nothing wrong all the methods have same logic
1466,il78bxl053v516,119,image,0,2016-02-29T00:10:39Z,5,1470666887808,i passed the dog tests but am failing one of the crabster tests do you have any suggestions for debugging this i have no idea where to start
1465,il77o87b8ks2g7,103,image,0,2016-02-28T23:52:13Z,3,1470666888047,basically for seamcarvewidth we are just calling all the functions we implemented in processingcpp right so the first step is to compute the energy matrix in the implementation of seamcarvewidth should we be initializing the energy matrix we created with the newwidth parameter and the height of the image and then use the dimensions of the energy matrix to initialize cost
1464,il75pdvww4j1cc,124,exam,0,2016-02-28T22:57:08Z,4,1470666888242,can regrades hurt our score on the exam
1463,il73lpbo6ws1ez,148,image,0,2016-02-28T21:58:17Z,6,1470666888512,when testing my code i fail the testcost for crabster i used my output the correct output on diffchecker to see what the difference is and it looks like the differing values are the ones for the very last value in the row that sounds like an easy fix but these values only start to differ halfway into the test and all of the values before were the same im not sure what would be wrong to cause my cost function to not work properly halfway into the matrix but thats what diffchecker is telling me help heres a link to what im talking about if it helps
1462,il6x2wtcpejt9,72,image,0,2016-02-28T18:55:43Z,3,1470666888734,i think this is because we had two versions of matrixat one which returned a pointer to an int and one which returned a pointer to a constant int but which both had the same input parameters is there a way around this or am i just doing something wrong
1461,il6w4n7ee2a6tv,188,image,0,2016-02-28T18:29:04Z,9,1470666889103,no idea what to do here debugging has gotten me nowhere my program passes testing crabster seam carve 50x35 but for some reason fails the 70x35 test case this is not a problem with the dog tests this makes no sense to me at all how could all my functions pass up to this point work for all of dog work for the crabster 50x35 and then fall apart for the 70x35 not to mention the file is so big how could i possibly shift through the matrix and try to find the issue any advice or potential solutions would be appreciated as i have spent way to long trying to fix this note that i have already tried redownloading the starter files in case i accidentally changed something and this did not fix the problem thanks
1460,il6vc1y8a9i4xa,208,image,0,2016-02-28T18:06:50Z,9,1470666889326,how come i cannot instantiate an array with variable length even when i make that variable constant for example if i had a function int fnint which is a function that takes in an int and returns an int and i wanted to set the output of this function to the size of my array when i instantiate it i get an error saying that the expression must be constant i set a variable named size equal to the output of this function so const int size constfn5 int arraysize this will not work for some reason
1459,il62m30btu170n,126,image,0,2016-02-28T04:42:49Z,6,1470666889564,can we create a function that calculates the minimum of two numbers i know we have to use matrixminvalueinrow but how do you use that if you are trying to find the cost of a pixel at the last column of a matrix because for that case if we did matrixminvalueinrow wouldnt we go out of bounds
1458,il60mzmlgih3mf,121,image,0,2016-02-28T03:47:32Z,4,1470666889768,im not quite sure how to convert my command line arguments into ints so that i can see if they fall within the requirements explicitly casting as an int causes an error in the g compiler conversion causes imprecision error or invalid staticcast type from char to int how can i go about this
