n,id,unique_views,tag,good,created,bookmarked,t,content
133,io8trx6bc6l7bv,48,image,0,2016-05-15T16:57:50Z,3,1470666167472,what is the max run time allowed for resizing ive passed all the public test cases and when i run my program from the command line it works quite fast to resize dogppm but for crabsterppm and horsesppm it takes 30min
132,io8t4c4ict552g,51,image,0,2016-05-15T16:39:30Z,3,1470666167688,in the driver file how can we get the original height and width of the file
131,io88ruzk4cd693,44,image,0,2016-05-15T07:09:56Z,3,1470666167900,clarification question if i call the function with columnstart 0 and columnend 1 does this mean that the minvalue in whatever row this was called is simply whatever element is at columnstart because columnend is exclusive so were left with really only 1 column
129,io7viqkestw216,49,image,0,2016-05-15T00:58:55Z,3,1470666168375,what exactly do the redchannel greenchannel bluechannel matrix objects represent
128,io7sya4r9lx79d,57,image,0,2016-05-14T23:47:01Z,4,1470666168578,how do we provide a command line interface into resizecpp
127,io7o3dyzht93hf,56,image,1,2016-05-14T21:31:01Z,2,1470666168977,this is kind of a big picture question about the way this project is designed rather than an actually question about how to do it lets say we have an image that has lots of energy in the center but low energy on the left and right sides at the top of the picture the left side has a lower energy than the right side so thats where we start to find the vertical seam since the middle of the picture has very high energy once the seam starts on the left it really cant cross over to the right even if at the bottom of the picture the left side ends up having relatively high energy as long as the center is always higher than the left the seam will not get to the right side so the high energy center functions like a barrier but perhaps the right side has an overall lower cost starts a little bit higher but is consistently pretty low and therefore makes a better seam so i get that this project is already complicated enough but if we wanted to make an even better contentaware image resizing program wouldnt we want to deal with this possibility perhaps by calculating various possible seams and selecting the one that has the lowest overall cost
125,io7mygcq7zi5en,53,image,0,2016-05-14T20:59:12Z,5,1470666169204,does someone know what these stand for is that the name of file are passed into the function
124,io7kbxw2hm46ba,54,image,0,2016-05-14T19:45:42Z,3,1470666169435,i have to say this algorithm is awesome but im wondering why removing the least energy seam wouldnt change the image of original picture
123,io7k59xadyi4b3,55,image,0,2016-05-14T19:40:31Z,4,1470666169680,my processingpublictestsexe finished essentially instantly for dogs and crabsters but its been running testing horses seam carve 300x382 for about 25 minutes now i cant see any way to make it run faster without altering the seamcarvewidth header in processingh so is this just how long its meant to take
122,io7hebt8jf3443,48,image,1,2016-05-14T18:23:34Z,3,1470666169894,what are we supposed to do with the extra column of pixels that remain on the right side of the original image when the seam is removed the spec says that there is no way to change the width of an existing image so should the leftover pixels just be set to black
121,io7azhb4ax86ew,56,image,0,2016-05-14T15:24:04Z,4,1470666170156,im trying to test the processing functions using the public tests and whenever i call the testrotate function in the testall implementation i get a segmentation fault when the testrotate function is commented out there is no longer a segmentation fault what could be causing this since we did not modify the implementation of any code above the line in processingcpp screenshot20160514at112213ampng screenshot20160514at112206ampng
120,io79d5yrtmf25x,43,image,0,2016-05-14T14:38:43Z,3,1470666170497,trying to compile the processing public tests and in both terminal xcode getting the following error any idea where this is coming from its in some algorithm file
119,io6vfifvcmj272,45,image,0,2016-05-14T08:08:38Z,3,1470666170737,in the imagecpp file can we include the matrixh library
117,io6p248gbog5w1,50,image,0,2016-05-14T05:10:16Z,2,1470666171177,if we were returning something from the first row would we print 0 or 1 are the rowscolums index 0 or index 1
116,io6j7cm8dr72o2,46,image,0,2016-05-14T02:26:22Z,3,1470666171418,we are getting this error when we try to compile our matrixcpp file does anyone know what this error means and how to fix it
115,io6hm31lst12a,59,image,0,2016-05-14T01:41:50Z,5,1470666171631,in the imageinit functions is it also necessary to initialize the three matrices inside img as well also for the second imageinit function where we read in values from a ppm file do we just initialize the image with the width and height or is it necessary to read in all the matrix values from the ppm file and input them into their respective matrices
114,io683413wqr4jm,50,image,0,2016-05-13T21:15:08Z,4,1470666171828,my partner and i finished matrixcpp imagecpp and processingcpp but when we tried to run the public test we got a weird error that we arent sure how to interpret we made sure that all the necessary files were excluded from the build can anyone help
112,io60b3zn8zl2bq,59,image,0,2016-05-13T17:37:25Z,3,1470666172323,ptr points to an elements index right so if the element is element 3 then ptr would equal 3
110,io58rsy3fys40k,54,image,1,2016-05-13T04:46:34Z,3,1470666172803,would it be okay to test multiple matrixcpp functions in a single test function for instance test the width column at and print all in one function since they would all act on the same matrix thanks
108,io4nkg36i5s6qd,60,image,0,2016-05-12T18:52:59Z,1,1470666173263,hi all just a quick note since i forgot to mention this in lecture with the material from today weve now covered everything that gets used on the project thanks james
104,io3k9fu3l2g7bn,55,image,0,2016-05-12T00:32:41Z,3,1470666174270,i just tried running xcode to see if it would compile and this error comes up thanks
102,io3akack3ta4yj,49,image,0,2016-05-11T20:01:11Z,2,1470666174820,is there some way to upload an entire folder at once to mfile
98,io1xzczfmvj48g,65,image,0,2016-05-10T21:21:13Z,3,1470666177131,in the starter code why is the attribute int datamaxmatrixwidth maxmatrixheight a onedimensional array when the matrix is supposed to be two dimensional not sure if im missing something obvious here or if im not thinking about matrices right thank you
96,io0mk4fiawc1ys,54,statistics,0,2016-05-09T23:13:40Z,3,1470666177636,how to print summarize on main i keep getting errors when i have coutsummarizedata please explain
94,io0ibg989wi1yj,50,statistics,0,2016-05-09T21:14:57Z,4,1470666178088,in class it was mentioned to we were expected to test for mistakes but not for machiavellian errors in addition to running statstests ive tested on the real data file on 15 columns with complete correctness is this considered adequate testing or should we be looking for bad data as well is bad data considered machiavellian or a mistake
93,io0gf2axseu6aj,49,statistics,1,2016-05-09T20:21:46Z,3,1470666178319,in the project style guidelines it says that all functions you write must have an rme clause see lecture 2 slides the rmes are already included in the header files but do we still need to include them in our cpp files
92,io0g5hmnfi712e,47,statistics,0,2016-05-09T20:14:19Z,5,1470666178538,in the caenlinux file in quick references it says that after working on the project on our computers we have to copy your completed project files from your local computer to your directory on caen linux how exactly would i do this
91,io0fo928ns21w6,43,statistics,0,2016-05-09T20:00:55Z,4,1470666178764,hi i still cannot locate the real data tsv file i have read through all related piazza posts and the announcement i have tried to download the files manually through the links in the announcement through the original link on the spec and all links that have been posted on piazza relating to my issue i have tried all of these links while both signed into my umich account and a basement ugli caen computer is there any other way to download the file some relevant text from terminal bash42 unzip icpsr30103zip archive icpsr30103zip extracting icpsr30103termsofusehtml extracting icpsr3010330103manifesttxt extracting icpsr3010330103relatedliteraturetxt extracting icpsr3010330103descriptioncitationpdf inflating icpsr30103ds0001301030001codebookpdf inflating icpsr30103ds0001301030001questionnairepdf these are the only things being unzipped i think the tsv file should be here this text is unchanged if i download the delimited version the direct link from the announcement and the exceltsv download link
90,io0effvsro3x6,45,statistics,0,2016-05-09T19:26:04Z,3,1470666179047,when running the mode and summarize test cases the assert fails and it says that vector iterator offset out of range does anyone know what this means
89,io0cxrmtrvn3pe,44,statistics,0,2016-05-09T18:44:20Z,4,1470666179296,if i dont want to connect to caen from my personal computer would it work if i copied the files into a usb drive and downloaded them onto a caen computer
88,io0ch9oemeg4cj,47,statistics,1,2016-05-09T18:31:30Z,4,1470666179531,so i got my summarize function to work but im confused about how we are supposed to print out the values of the vectors in maincpp thank you
87,io08nrfgx4b23x,50,statistics,0,2016-05-09T16:44:35Z,3,1470666179764,when i am trying to use the given sort function it keeps saying that the identifier is undefined i have even included p1libraryh i am using it as so sortv does anyone know what i might be doing wrong
86,io08d20k7k4564,38,statistics,1,2016-05-09T16:36:15Z,3,1470666180038,for the summarize function should we use the pushback function
85,io0654zxh9q44b,45,statistics,0,2016-05-09T15:34:07Z,3,1470666180282,1 for curly braces i was consistent within individual files in the test cases i copied the format of the sample test case provided which put curly braces on their own separate line under the function however in my main and stats files i used formatting that put curly braces on the same line as the function is that okay i did not want to change the sample test case that was there 2 the style guide states we must provide rme clauses for all functions we write however for the stats file the h file provided already lists all the rme clauses is it necessary then to copy the rme clauses from here for the stats functions i wrote
84,inzznc6oxgn5st,41,statistics,0,2016-05-09T12:32:19Z,3,1470666180550,do we have to put comments on the same lines as their statements in this case my lines will be long over 80 characters can we put comments on the top of their statements
83,inzwueg8tb976c,41,statistics,1,2016-05-09T11:13:49Z,2,1470666180775,i still cant find the tsv file in real data i tried downloading the files in caen and in windows i tried downloading the exceltsv files
82,inzszbgxvjs48c,55,statistics,0,2016-05-09T09:25:40Z,5,1470666181043,i have everything working as far as i can see both on my computer and in linux except when i run the makefile test suite it goes through all of the tests and give me this error at the end the autograder also gives me 0 points for the main file what might be happening here
81,inzkq4xlj9q1k5,47,statistics,0,2016-05-09T05:34:35Z,4,1470666181254,for the percentile function if theres only one element would we just return that element itself
80,inzknudpepj6nr,42,statistics,0,2016-05-09T05:32:48Z,3,1470666181572,if the vector has only one element does that vector act as a min and max
79,inzk5hkd7yq6q5,44,statistics,0,2016-05-09T05:18:31Z,3,1470666181817,i know its difficult to say but approximately how many test cases should we have there are some functions for example the min one where i cant think of any edge or unique cases is it still advised that i write a basic test case ie vector 1 2 3 for it or is that not necessary
78,inzjkas8nej379,46,statistics,0,2016-05-09T05:02:03Z,3,1470666182039,i get the following error in the autograder im using codeblocks with c 11 compiler and i dont get any errors or warnings it compiles just fine my variable modev is initialized as double modev at the top of my mode function the line in my code the error refers to is returnmodev at the end
75,inzanc2k66r22z,48,statistics,0,2016-05-09T00:52:28Z,3,1470666182954,im getting an error when i try to compile my summarize function i currently have the declaration as vector vectordouble summarizevectordouble v with a return type that is declared as vector vectordouble summary stuff but im getting an unresolved external symbol error it looks like im returning the same type that is asked for in the statsh file any thoughts
74,inzajxszdns69p,48,statistics,0,2016-05-09T00:49:50Z,4,1470666183218,is there a standard format we should use to write out file descriptions or should we just make sure to include our names and project 1 also could the rmes for our functions in statscpp be the same as the rmes in the statsh file thanks
73,inz9r0yukm75z9,51,statistics,0,2016-05-09T00:27:21Z,3,1470666183475,what type of return does the summarize functions returns
72,inz9e7am39b698,46,statistics,0,2016-05-09T00:17:22Z,3,1470666183722,im trying to go through my stats tests through my caen account and im sure i have all the files saved in mfile and ive compiled using the make command but whenever i use the statstests command it says permission denied
71,inz4n6o04n6cz,57,statistics,0,2016-05-08T22:04:23Z,3,1470666183972,hi so i finished all functions almost done with main and all i have left is the summarize function would some one briefly explain how should i start on it in statscpp vectorvectordouble summarizevectordouble v
69,inz2vpxq4xj271,40,statistics,0,2016-05-08T21:15:02Z,3,1470666184565,are there any style guides which we can follow i checked the style guide link in the specification of project 1 but one of the ias told me that was the old one for c can anyone upload the new one thanks
68,inz1rtm1ie15qx,55,statistics,0,2016-05-08T20:44:01Z,6,1470666184803,when i tried to test my maincpp after i entered the filename and column it kept telling me that error opening maintestdatatsv i do upload my tsv file in my folder is there any way to fix it
66,inyxcclnq5k37g,51,statistics,0,2016-05-08T18:40:00Z,5,1470666185299,in the linux my compilation output was the same as the give correct one but the autograder kept telling me that the output was incorrect the following is the result in the linux anybody know where is the difference and why the output was incorrect
65,inyw9t6mnkl6u2,54,statistics,0,2016-05-08T18:10:02Z,4,1470666185569,should we write a new function for each case to test each stats function or could we include multiple tests in one function for each stats function for example if i wanted to see if the sum function in statscpp worked for adding up x y z case 1 and a b c d case 2 should i write two different void functions in statstestscpp or can a single function include two assertions one for each case thanks
64,iny784zwfon5cv,54,statistics,0,2016-05-08T06:28:54Z,3,1470666185783,my code runs fine on the public test case on xcode but the autograder gives it no points what is going on
63,inxx34gszrc744,61,statistics,0,2016-05-08T01:45:04Z,3,1470666186005,ive passed the all the public autograder tests without changing the default precision will that same default precision be okay for any private tests the autograder runs
62,inxvtqt592m2kv,58,statistics,2,2016-05-08T01:09:47Z,5,1470666186247,in the autograder feedback when i see testcount testsum testsum so on does it mean i implemented them right in the below image i see every function other than testsummarize does that mean i got every function right except summarize
60,inxtyregkcq1rn,57,statistics,0,2016-05-08T00:17:41Z,6,1470666186774,i cannot find the tsv file after unzipping the zip file downloaded from the internet did anybody find the tsv file where is it thanks this is the picture of what inside the zip file without seeing the tsv
59,inxtgayvsnl4nc,51,statistics,0,2016-05-08T00:03:20Z,6,1470666187010,i submitted my statstestcpp to the autograder and got this it looks like my statstestcpp did not compile becauce of using fabs so shouldnt i be using fabs
58,inxtc325xw51va,44,statistics,0,2016-05-08T00:00:03Z,3,1470666187261,i keep getting an unused and undeclared variables error even though the variables are clearly declared and used sometimes in the same line the error is in
57,inxp0dkvkel72r,50,statistics,0,2016-05-07T21:58:59Z,3,1470666187574,i just went through the lecture slide of checking the requires clause do we need to check requires of functions such as stdev function in this project
56,inxlhrbion445r,50,statistics,0,2016-05-07T20:20:31Z,3,1470666187787,i keep getting multiple errors that look like this when i compile my driver file even when all i have in the file is a hello world cout statement i even commented out the include vector library the make file is correct and the statscpp and stats tests files both work fine and h files are all included
55,inxkhir4q0m8f,55,statistics,0,2016-05-07T19:52:21Z,3,1470666188029,when i write out the equation on the project spec for percentile it gives me the output 0th percentile 7 25th percentile 8 50th percentile 9 75th percentile 10 100th percentile 163e322 but when i used the exact same equation but take out the 1 when calculating n i get the right answer is the equation wrong
54,inxik0nv9359d,56,statistics,0,2016-05-07T18:58:18Z,5,1470666188275,im a bit confused by the h files statsh and p1libraryh and how these work for example in p1libraryh there is a function for extracting one column of data from a tab separated values file tsv stdvectordouble extractcolumnstdstring filename stdstring columnname is that just a header for a function we need to write to extract a column or can we actually just use that one line of code in our maincpp file to extract the column of interest from our inputed file
53,inxi0p1y1727nq,59,statistics,2,2016-05-07T18:43:16Z,6,1470666188581,how do we set up a test case for summarize it is not like the test case that was provided and the output is a vector of vectors
52,inxfq3wyvxy56i,47,statistics,0,2016-05-07T17:39:03Z,3,1470666188803,judging by the rme for the mode function is it safe to assume that if a vector has an equal frequency of two numbers say 1 2 1 2 then the mode is the lesser of the two values i didnt see this anywhere in the wiki page provided but i might have missed it thanks
51,inxes3t51zy2hv,52,statistics,0,2016-05-07T17:12:37Z,3,1470666189019,stdvectordouble extractcolumnstdstring filename stdstring columnname for the above function provided that extracts a column of data from tab separated value what is the name of the matrix that holds the extracted column in other words the function extracts this column of numbers but where do they go or how can i assign them into a vector
49,inxb91n2ixc5x0,61,statistics,0,2016-05-07T15:33:49Z,3,1470666189598,i dont have a working knowledge of how standard deviation or percentile work and without either of these i dont feel comfortable trying to write a function for it i tried reading the provided reading material but those offered relatively little clarity can someone explain how either of these formulas work please
48,inwownwxb1s4nl,47,statistics,0,2016-05-07T05:08:19Z,3,1470666189828,i tried to compile my test cases in statstestscpp with given command but the result was like these g error statstestscpp no such file or directory g error statscpp no such file or directory g error p1librarycpp no such file or directory g fatal error no input files compilation terminated what went wrong here
47,inwmtdaim8i20y,49,statistics,0,2016-05-07T04:09:46Z,3,1470666190069,is a valid way to compare two vectors
46,inwh3dyh2b36u7,59,statistics,0,2016-05-07T01:29:36Z,4,1470666190327,i cant find anything in the spec that says if two numbers appear the same number of times what mode should output as
45,inwbh6hyfwe3em,62,statistics,0,2016-05-06T22:52:22Z,4,1470666190553,how can i open a file without include fstream without it i keep getting an incomplete type error
44,inwaa6ggd6q11c,66,statistics,0,2016-05-06T22:18:56Z,2,1470666190804,how should i use statspublictestscpp it seems like i should compile it with statscpp and p1librarycpp but i get errors when i try to do so in visual studio the errors all look like this cstatscpp error c4716 percentile must return a value background in statscpp i only have function stubs of the kind described in the project outline like so double percentilevectordouble v double p assertfalse i dont know why the code i have necessarily should compile but the outline describes statspublictestscpp as a does my code compile test case and function stubs as functions that dont do anything useful but do compile is this an ide problem or am i misunderstanding the outline
41,inw4sguqxjs6rw,50,statistics,1,2016-05-06T19:45:11Z,4,1470666191495,i created a statscpp file and tried to link the statsh file by putting include statsh but it keeps telling me that it cannot open source file statsh can someone help me with this
40,inw397k4och1xs,51,statistics,0,2016-05-06T19:02:13Z,5,1470666191774,i followed all instructions in spec but there is no such tsv file anyone succeeded to find that file
39,inw0v75dyie5le,60,statistics,0,2016-05-06T17:55:20Z,4,1470666192042,my project has been working perfectly on my computer but when i submitted it to the autograder it points to all my for loops where i use vsize v being the passed vector and giving me the error comparison between signed and unsigned integer expression
38,invzktikj0611m,61,statistics,0,2016-05-06T17:19:16Z,4,1470666192279,i dont understand how i am supposed to write the test cases so they are generic for any input i dont even understand the testsumsmalldataset test that is already in statstestscpp what am i supposed to write
37,invqq17i3o759t,60,statistics,0,2016-05-06T13:11:23Z,3,1470666192513,for comparison assertion can we use fabs
36,invptvvsaqx68o,56,statistics,0,2016-05-06T12:46:23Z,3,1470666192754,my mean function crashes if the mean values decimals go beyond the tenths place is there a way for me to fix this
35,inv6qwqa5c258p,61,statistics,0,2016-05-06T03:52:12Z,3,1470666193003,effects returns the count of the numbers in v int countstdvectordouble v do you mean the number of distinct values or the total number of values when you say count of the numbers
32,inuyy7p9vmy2fo,60,statistics,0,2016-05-06T00:13:55Z,3,1470666193766,hi my statstests file compiles perfectly on the linux in caen but fails in the autograder and points to a helper function i created im suspecting its because the autograder uses its own statsh file would this be the case
30,inus99azt1gw,59,statistics,0,2016-05-05T21:06:33Z,4,1470666194227,when we implement maincpp do the prompts for file name column name etc have to be identical to those in the project specifications
29,inurswkha43hl,54,statistics,0,2016-05-05T20:53:50Z,3,1470666194503,screenshot20160505at35143pmpng screenshot20160505at35219pmpng im attempting to download the icpsr statistics from the given link on the spec and for some reason the tsv file is not downloading with the rest of the folder ive attached relevant screenshots below ive created an account and everything is there any way the tsv file can just be posted on the google drive
26,inuezje1x2fm0,66,statistics,0,2016-05-05T14:55:05Z,3,1470666195236,whats the standard heading were supposed to have on all files that we submit for the autograder does 33 mean full credit for the entire project thanks
25,intwihwte2i14c,68,statistics,0,2016-05-05T06:17:57Z,4,1470666195524,im trying to extract column b from the maintestdatatsv file and even though im spelling everything correctly the extractcolumn function that i am calling is returning an error opening the file im trying to open the data by using extractcolumnfilename colname filename and colname arguments are local variables i have defined and inserted a string into using cin is there something that im missing here that may be prompting the error not sure what it is but i think it has to be something minor
24,intr30nk3vd7pm,62,statistics,0,2016-05-05T03:45:57Z,6,1470666195810,im having trouble getting my statscpp to compile with the given statspublictestcpp in my statscpp file ive included include statsh as well as all the libraries with functions i used and i also included using namespace std these are the errors im getting one for each function please point me in the right direction
22,intgrarz37lnb,60,statistics,0,2016-05-04T22:56:54Z,4,1470666196331,i have a problem when i log into autograder it says i am not enrolled into any class do i need to worry about that or its just because its not open yet
21,intc995imf3xv,70,statistics,0,2016-05-04T20:50:53Z,3,1470666196627,in the statsh file it says stdvectorstdvectordouble summarizestdvectordouble v is that also a function we have to implement thank you
19,int2jxjdke86om,71,statistics,1,2016-05-04T16:19:15Z,3,1470666197102,the statistics pdf references two files called statscpp and maincpp but neither of those files are in the starter files folder or in the zip will they be posted later or do we have to build them from scratch thanks
18,int0c93bir02ji,74,statistics,2,2016-05-04T15:17:18Z,2,1470666197362,hi all i hope youre excited to be starting project 1 one thing that i really struggled with when i was in 280 was working with caen from my local computer if youre using a mac here are some stepbystep instructions for one way to handle this project note this is only one way to do it there are lots of other ways to work with caen and linux that you can read about in the quick references section of google drive working locally this just means you are working on your own computer in your own filesystem not through caen work on xcode sublime or whatever idetext editor you prefer save all of your files within one folder navigate to that folder using your terminal using the cd and ls commands xcode note if your project is called 280p1 your files might be in another folder called 280p1 that is inside of the project folder 280p1 you can use ls after each cd to see if you’re in the correct folder yet this is what happened with my project you can see it in the screenshot below here is a screenshot of my terminal i had saved my project on desktop so the first two commands i had typed were cd desktop and cd 280p1 everything after in this screenshot are things that i had typed notice that i was already in my 280p1 directory and when i typed ls i saw that within that directory there was another 280p1 directory when i cded into that and then displayed the files within it thats where i found all of my project files once you are in that folder you can compile and use the command line instructions and make that are in the spec mfile once you feel like your code is all working properly and you’re ready to test it in a caen environment navigate to httpsmfileumichedu and create a new folder the actions pane on the lefthand side has “create a new folder” and “upload files” which you will need you may want to make a folder called eecs280 and a folder inside of that called project1 or something of that sort organize it however you would like upload all of the files you have in your local project folder to your project1 folder or however you decided to organize it the “upload files” action will only take 5 files at a time so this part may be a little tedious but after you’re done all of your files are copied over to your caen account it is important to note that those files are copies and when you change the files on your local computer the files in caen are not automatically changed so you will need to reupload them if you are using this method heres what mine looks like note my very old eecs280 folder back from my freshman year ssh then last step head back to your terminal at the command line type ssh uniqnameloginenginumichedu without the single quotes and replace uniqname with your own uniqname this will prompt you for your password go ahead and enter it it should be the same one you use for all logins you do with your uniqname through um it will look like you’re not typing but just type your password and then hit enter heres what my screen looks like at this point if it succeeds you are now sshed if you type ls it should display all the files and folders that are in your home directory you should hopefully see the eecs280 folder you created on mfile cd into that and then cd into your project1 folder again if thats how you organized it heres what my terminal window looks like at that point if you type ls now you should see all of the project files you uploaded woo now you can compile and use make the same way you did earlier but you are now within a caen environment type exit when youre done using ssh to go back to your local computer remember that any changes you make locally or on caen will not automatically change the copies so you may need to reupload files if you make changes hopefully this helps again this is just one of many ways to work with caen and linux but i hope it will be helpful for getting started
17,insb2vkj4v64lc,71,statistics,0,2016-05-04T03:30:10Z,4,1470666197598,i was asserting my percentile function for 3 and got 46 my assertion statement failed and when i debugged it i found out that the percentile value returned was 46000000000005 is my function wrong or is there something i should be doing
16,ins5hfvl7ns2b2,70,statistics,0,2016-05-04T00:53:32Z,2,1470666197855,does anyone know when the autograder for project 1 will be opened
15,inrzh6xx82bae,70,statistics,0,2016-05-03T22:05:22Z,3,1470666198108,im a bit confused about linux is that something we need to download
