n,id,unique_views,tag,good,created,bookmarked,t,content
1597,i6yijwg376p36a,67,student,0,2015-03-07T04:30:59Z,3,1470670919600,for one of my helper functions two of the arguments are const player players player dealer however when i try to set dealer equal to the address of one of the player objects in players i get a compile error this is what i am trying to do dealer players0 and the error says assigning to player from incompatible type const player my guess is that the compiler doesnt want to assign another pointer to a const player object in the players array because then i could theoretically change the contents of the array with this new pointer my question is this what is happening if so how do i get around it where i can still const pass arrays by reference and still set pointers equal to the adresses of their objects in this example i just want to keep track of who is the dealer
1596,i6yhrv7x3fl3pi,90,student,0,2015-03-07T04:09:11Z,2,1470670919838,i cant figure out how to pass arguments into gdb without it exiting the program for example i type into the terminal as follows bash41 g pedantic wall werror g euchrecpp gamecpp playercpp packcpp cardcpp o euchre bash41 gdb euchre gdb run euchre packin shuffle 10 alice bob cathy drew it then proceeds to print this starting program afsumicheduuserproject3euchre euchre packin shuffle 10 alice bob cathy drew usage euchre packfilename shufflenoshuffle pointstowin name1 name2 name3 name4 euchre cardcpp104 t string2enumconst char const char const int with t rank assertion 0 failed program received signal sigabrt aborted 0x000000327fe32625 in raise from lib64libcso6 i am really lost and some guidance would help a lot thank you
1595,i6ygggrrc6v3c1,102,student,0,2015-03-07T03:32:19Z,3,1470670920045,my code compiles in the terminal by typing make euchre but after i type in ecuhre packin shuffle 10 alice bob cathy drew it always returned segmentation fault i passed the published test case and got the same output what goes wrong here
1594,i6yfu5tk47i2xb,111,student,0,2015-03-07T03:14:59Z,2,1470670920238,how do i store the player names from argv4 argv5 argv6 and argv7 if im trying to store them in an array of c strings or is there a better way to store them from argv that still lets me use them in gameinit thank you in advance for your help
1593,i6yajs0oex31bu,85,student,0,2015-03-07T00:46:56Z,3,1470670920459,our program works perfectly on my partners computer mac xcode but it does not work on my computer mac sublime code runs but it produces completely different outputs any solution
1592,i6y6y7c3zmx2g4,102,student,1,2015-03-06T23:06:11Z,6,1470670920680,when i run make test on my computer and in the caen environment everything passes without an issue however when i do make finaltar and then submit i keep getting 04 on the final two tests i went back and made sure that all the files listed in the spec along with the grouptxt were in the submission anyone else running into the same issueany tips on what to do to fix it thanks
1591,i6y4qox0tnk4t1,65,student,0,2015-03-06T22:04:21Z,2,1470670920913,so i finally got my outputs for the two public test cases to match euchretest00outcorrect and euchretest01outcorrect exacty but i am still failing the autograder does the auto grader test for more than just the visible output to the terminal
1590,i6y3mkpjhrg3iv,76,student,0,2015-03-06T21:33:09Z,2,1470670921225,the spec says the following the winner of the trick or round leads the next the first card called the lead is played by the eldest hand regardless of who is the maker eldest hand player at left of the dealer say dealer is 0 eh is 1 the winner of the trick is player at index 3 this means he would play the first card during the next hand doesnt this violate the above statements during the next hand dealer would be 1 eh should be 2 because he is left of the dealer players should be 3 and 0 according to the first statement though the player who leads would now be at index 3 very confused help
1589,i6y3b77j6s7ba,86,student,0,2015-03-06T21:24:19Z,2,1470670921435,from 1507 hand each of the 4 players plays all 5 cards that they were dealt there are 5 tricks in each hand how are there 5 tricks in each hand i get that a hand consists of dealing cardsmaking trumpleadingplayingcomparing cards so shouldnt there only be one trick per hand and whoever has the highest card wins the trick for that round and the spec says the team that made trump gets 2 points for winning all 5 tricks and 1 point for winning 3 or 4 the other team gets 2 points for winning 34 or 5 tricks so you modify the number of points for each team based on how many tricks they win in each hand is what im understanding i dont get how there are 5 tricks per hand though think im missing some big info on how this game works
1588,i6y1zr04xjo56q,61,student,0,2015-03-06T20:47:25Z,2,1470670921644,if the led card is jack of diamond and the trump is heart will the next player follow heart suit or diamond
1587,i6y0b3tmhx96ie,67,student,0,2015-03-06T20:00:15Z,2,1470670921832,im having a hard time figuring out how i can prevent the player from playing a card he already played i tried making a new array without the played card and setting the players hand equal to that array but since the size of the array would need to change every time a player plays a card it doesnt work can someone help me out on figuring out how i can mark an already played card inside the players hand arrays
1586,i6xx8t6athg3i5,108,student,0,2015-03-06T18:34:29Z,3,1470670922037,ive checked all piazza posts thoroughly and double checked all my includes make test works diff checked my output but it still wont compile on the autograder has anyone had any luck in fixing their own euchretest00 etc compile errors maybe someone elses fix will work for me
1585,i6xtcpzl6zw65p,78,student,0,2015-03-06T16:45:33Z,6,1470670922226,this might not be enough information to receive help over piazza but my code was running into a segfault so i started stepping through it using gdb i realized my gameptrpacknext pointer was changing the location it points to outside of valid memory right after i try and cout something like hand 0 for example is there any reason why using cout should ever change the value of a pointer
1584,i6xj67oeo9y15w,121,student,1,2015-03-06T12:00:34Z,2,1470670922447,is it possible for players on opposite teams to have the same name i ask because a small portion of my code compares player names to see what team theyre on if theyre on the same team
1581,i6x7n4ifjzg76i,75,student,0,2015-03-06T06:37:47Z,2,1470670923024,when i attempt to initialize gameptr in gamecpp i run into an issue when i try to initialize the pack in my packinit i call cardinit but because the pack hasnt been initialized the card pointer i pass the function packptrcardsi does not point to anything any advice on how to tackle this issue would be great
1580,i6x2wlpqhjf56j,73,student,0,2015-03-06T04:25:11Z,2,1470670923234,in project specification we are told if the trump suits is ordered up during round one the dealer receives it and discards the lowest card among his hand and the turnup here lowest means taking trump into consideration right for example if the trump is hearts and the dealer has following 6 cards after adding the turnup 9 of hearts 10 of spades k of spades k of hearts k of clubs k of diamonds then he should discard 10 of spades not 9 of hearts right
1579,i6x2he4ciin3fh,81,student,0,2015-03-06T04:13:22Z,2,1470670923432,is our program supposed to reprint the command line input from the user ex euchre noshuffle 1 alice bob cathy drew mine currently doesnt but the command line inputs are printed in the correct output files we received so when i use the diff command that line is coming up as an error could this also be why my code is failing to compile for euchretests00 and euchretests01 on the autograder
1578,i6wzuujjp824x7,126,student,0,2015-03-06T02:59:51Z,3,1470670923664,so when i try to compile my program using g etc for euchre everything compiles fine but when i try to do the command line euchre etc etc at first it was printing the error message so i adjusted my code to figure out which error it was hitting but now all it says when i try to use the command line is bash euchre no such file or directory and then when i try to do the longer line that compiles and diffs the output g pedantic wall werror o1 euchrecpp gamecpp playercpp packcpp cardcpp o euchre euchre packin noshuffle 1 alice bob cathy drew euchretest00out diff euchretest00outcorrect euchretest00out i get clang error no such file or directory euchre clang error no such file or directory packin clang error no such file or directory noshuffle clang error no such file or directory 1 clang error no such file or directory alice clang error no such file or directory bob clang error no such file or directory cathy clang error no such file or directory drew clang error no such file or directory diff clang error no such file or directory euchretest00outcorrect what is going wrong here
1577,i6wzrs9y3pg2s5,53,student,1,2015-03-06T02:57:28Z,2,1470670923856,for addanddiscard is it mandatory for the dealer to keep the upcard in their hand for example imagine the dealer had a hand of the 10 jack queen king and ace of spades and the nine of spades was the upcard if bob called trump during the first round of making alice would have to pick it up however it would rate as the worst card in her hand if she did in this instance is it permissible for alice to discard the upcard and leave her hand as dealt or is she required to keep the upcard in her hand and discard the 10 of spades in this case thanks
1576,i6wx7kpfkqz6vj,145,student,0,2015-03-06T01:45:46Z,4,1470670924092,for euchre test 01 after shuffling each player has player 0s cards ace of hearts nine of clubs jack of diamonds queen of diamonds king of diamonds player 1s cards queen of spades king of spades ace of spades ten of clubs jack of clubs player 2s cards nine of hearts ten of hearts queen of clubs king of clubs ace of clubs player 3s cards jack of hearts queen of hearts king of hearts nine of diamonds ten of diamonds is this correct
1575,i6wtgdm2bm556w,72,student,0,2015-03-06T00:00:38Z,2,1470670924285,sorry this might seem like a silly question but we just wanna make sure theres a space right after shufflenoshuffle right thanks
1574,i6wqhts06jb4g2,93,student,0,2015-03-05T22:37:47Z,3,1470670924503,i just tried submitting my code to the autograder and i received the following message test case euchretest00 failed to compile euchretest00 04 test case euchretest01 failed to compile euchretest01 04 is this saying that my code is failing to compile altogether or was i supposed to submit additional files to the autograder im not sure why it would be the first because my code compiles on the vnc terminal ive been using thanks
1573,i6wqgpufcp4vx,36,student,0,2015-03-05T22:36:55Z,2,1470670924741,are cards in the players hands also ordered by the same rule stated in the spec highest card in the first element and the lowest in the last
1572,i6wpra6i68d5sa,54,student,0,2015-03-05T22:17:08Z,2,1470670924948,did the player adddiscard have to take into account the trump suit of the upcard or just pure ordering
1571,i6wowvbbt4b4uu,65,student,0,2015-03-05T21:53:29Z,2,1470670925160,though i passed all the tests of checkpoint its possible to fail some tests for those six tested files is this correct thanks
1570,i6wo80mz8eq3rn,71,student,0,2015-03-05T21:34:10Z,2,1470670925356,im doing a sanity check and trying to print out the four players alice bob and drew print out fine but cathy prints to nothing does anybody have any idea what may be going wrong
1569,i6wmjoxu5tb26t,75,student,2,2015-03-05T20:47:15Z,2,1470670925537,for card player and pack i added lots of tests for card and player although not seeing how much more i could add for pack are we being graded on the amount of tests we add for these programs and are the test files being graded on style or whatever
1568,i6wlqjsy1tv6x4,76,student,0,2015-03-05T20:24:36Z,3,1470670925826,for the first test case it says that the first play should be jack of spades led by bob king of spades played by cathy ace of spades played by drew nine of diamonds played by alice drew takes the trick but why would alice play the 9 diamonds and not the ace of clubs according to the specs isnt diamonds higher than clubs
1567,i6wje19hai6b6,69,student,0,2015-03-05T19:18:52Z,3,1470670926022,does it make sense that points to win is set to be 0 in the test case
1566,i6wivy1ezbj2pb,47,student,0,2015-03-05T19:04:48Z,2,1470670926256,i decided to try xcode for the first time for this project but i cant click the build button in the upper left for some reason it wont work do i need to install any kind of plugin or anything
1565,i6whuh8vaye2qu,82,student,0,2015-03-05T18:35:40Z,2,1470670926464,we have looked at previous piazza posts and tried debugging but we are still getting errors for suitnext it is not consistently aborting or passsing when we call suitnext many times it will work but then if we add a simple coutendl or call a helper function that uses it in our while loop it then it aborts also we use suitprint and it prints out the correct suit does anyone have any suggestions on what to do thanks in advance
1564,i6wh2u40ogh5d7,59,student,0,2015-03-05T18:14:11Z,2,1470670926679,up to the first checkpoint my code passes all the tests and runs fine on both the caen system and my partners computer using visual studio when i try to run the code on my computer using xcode however it says the build failed what function do i set as my maincpp in order for the code to run correctly i have looked at the handout posted on ctools about xcode and other work environments but i cant figure it out thanks
1563,i6wdpxuqfhp3qd,86,student,0,2015-03-05T16:40:10Z,2,1470670926891,i was trying to come up with a scenario where the dealer is actually screwed but i couldnt find one based on the given strategies the only scenarios i could come up with where ones where the dealer would choose to order up the suit on the second round of making anyway can anyone provide a scenario where the dealer is screwed
1562,i6wb4sl0wc63zo,48,student,0,2015-03-05T15:27:44Z,2,1470670927089,does dealer only have an effect on the second round of making
1561,i6wb1877qs32hk,71,student,0,2015-03-05T15:24:58Z,3,1470670927291,hi all i am really confused as to the correct out put file for test01 in hand 0 of test 01 the third and fourth tricks are really throwing me for a loop the correct output is trump is diamonds in this hand jack of diamonds led by alice ten of clubs played by bob queen of clubs played by cathy jack of hearts played by drew alice takes the trick ace of diamonds led by alice jack of clubs played by bob king of clubs played by cathy ten of diamonds played by drew alice takes the trick what i cant fathom is why drew plays j of hearts in the third round when the lead is diamonds and then when the lead is diamonds in the forth round he follows suit and plays his diamond if he had that diamond in the third round why wouldnt he follow suit to site the spec if a player can follow suit he plays the highest card that follows suit otherwise he plays the lowest card in his hand so i dont see why he wouldnt play his diamonds in round 3 but then does in round 4 thank you
1560,i6w9p2x43hl4st,75,student,0,2015-03-05T14:47:32Z,2,1470670927507,for example in maketrump do we have to write the test case when the player has lee than 5 cards in hand and have to choose to make a trump or not will this kind of situation be tested
1559,i6w9clnc6t03xr,61,student,0,2015-03-05T14:37:49Z,2,1470670927720,does the operation of add and discard happen in maketrump or we have to put them together in gamecpp
1558,i6vrtmj8tey157,73,student,0,2015-03-05T06:27:11Z,2,1470670927930,can someone explain to my why in test01 the first turn up card is the ace of diamonds i cant seem to understand how that happens shouldnt it be the queen of spades
1557,i6vpglr91yk15u,55,student,0,2015-03-05T05:21:04Z,3,1470670928154,in euchretest01outcorrect in the first trick wouldnt alice want to play her 9 of clubs as a pose to her ace of hearts she does not have any cards in the follow suit so she should play her lowest card right
1556,i6vmr1kpsd86y9,69,student,1,2015-03-05T04:05:12Z,4,1470670928357,should all of the error checking for number of points and shufflenoshuffle be done in the main function in euchrecpp or should that be done in gameinit it seems like at least most of the checking with the exception of the number of points will have to be done in euchrecpp
1555,i6vlmpjuko43nh,71,student,0,2015-03-05T03:33:50Z,2,1470670928558,when i type make test in the command prompt in caen i get this error bash41 make test g pedantic wall werror o1 playertestscpp playercpp cardcpp o playertests g pedantic wall werror o1 euchrecpp gamecpp playercpp packcpp cardcpp o euchre cardtests cardtestsout binsh cardtests permission denied make test error 126 i dont know why it does this can anyone explain
1554,i6vio6pi41w640,71,student,0,2015-03-05T02:11:00Z,2,1470670928774,im having an issue passing the default playerplaycard test case after debugging i realized that the variable handsize is equal to 4 as soon as i enter the function which is obviously incorrect in my previous playerleadcard function i use playerptrhandsize after rearranging the cards in the array in order to discard the card that was led is the issue of the default handsize 4 throwing off my playerplaycard function an issue with the way i am testing or an issue with my playerleadcard function also what steps would i need to take to fix this issue thanks
1553,i6vhtsxqi6w53q,38,student,0,2015-03-05T01:47:23Z,2,1470670928977,i kept got random values assigned to hand component of player when i initialize a player sometimes the values make sense but sometimes not i didnt write code to initialize hand in playerinit could anyone help me with that thanks
1552,i6vhofz22eu1fn,63,student,0,2015-03-05T01:43:13Z,3,1470670929197,is there some sort of sign up for office hours or do we just go to the spot where they are being held according to the google calendar page
1551,i6vh7151m497fs,93,student,0,2015-03-05T01:29:40Z,2,1470670929378,so in euchretest01outcorrect we are given this output ive marked where i came up with an issue in that specific trick alice deals a diamond and drew responds by dealing a heart even though we know drew has a diamond as evident in the rest of his plays that hand so what is the ruling here and why in the world was drew allowed to play a heart the instructions say if a player can follow suit he plays the highest card that follows suit otherwise he plays the lowest card clearly in this case drew can follow the suit diamonds but chooses to play hearts for brevity i have just included the very first hand euchre packin shuffle 10 alice bob cathy drew hand 0 alice deals ace of diamonds turned up bob passes cathy passes drew passes alice orders up diamonds ace of spades led by bob nine of hearts played by cathy queen of hearts played by drew ace of hearts played by alice bob takes the trick king of spades led by bob ten of hearts played by cathy king of hearts played by drew queen of diamonds played by alice alice takes the trick jack of diamonds led by alice alice deals diamonds but drew responds with hearts ten of clubs played by bob queen of clubs played by cathy jack of hearts played by drew error here alice takes the trick ace of diamonds led by alice jack of clubs played by bob king of clubs played by cathy ten of diamonds played by drew but wait drew has a diamond cheater alice takes the trick king of diamonds led by alice queen of spades played by bob ace of clubs played by cathy nine of diamonds played by drew but wait drew has another diamond cheater alice takes the trick alice and cathy win the hand alice and cathy have 1 points bob and drew have 0 points
1550,i6vgdnvhrfj6dc,56,student,0,2015-03-05T01:06:50Z,2,1470670929597,the spec says the dealer must order up a suit other than the rejected suit during screw the dealer how do we go about determining which suit the dealer orders up
1549,i6vf0m01km54qt,83,student,0,2015-03-05T00:28:41Z,2,1470670929787,what should gameinit be i understand that it should initialize the names and packs however should it 1 be the players deal cards 2 choosing what the trump card is thanks
1548,i6v8126yimm7dc,64,student,0,2015-03-04T21:13:05Z,2,1470670929992,i was testing my cardcompare function that involves the led suite it didnt pass one of my test cases as a result i want to double check and confirm if i am comparing two cards fivehearts and fiveclubs with a lead card of fivehearts and trump suit of diamonds will fivehearts be higher because it is the suit of the lead card thank you
1547,i6v7hbgp6tq47f,147,student,0,2015-03-04T20:57:44Z,5,1470670930193,hello everybody i had a couple of questions about gameinit 1 what is the best way to determine whether or not to shuffle currently i have selection statements but to use them as an argument for gameinit i am currently using a global variable which we all know is bad is there a better way maybe calling a function as an argument for gameinit 2 how are we to enter the player names in or rather the root of my problem here is i dont understand the argument definition const char const playernames what exactly does that mean and how can i use it to have 4 input arguments from argv as always thank you all for your help and insight in advance
1546,i6v2aquz2924cd,94,student,1,2015-03-04T18:32:39Z,4,1470670930413,my packinit function seemed to work fine when i tested it in packtestscpp but now when i call it in gameinit it is causing a set fault the actual seg fault occurs in the cardinit function on this line of code cardptrrank staticcastranki the arguments to the function that are causing the bug are as follows cardptr 0x0 rank 0x607428 nine suit 0x607488 spades does anyone have any ideas i know this is not much information any help is appreciated
1545,i6v13beor5g4sp,201,student,0,2015-03-04T17:58:53Z,3,1470670930628,if we pass the proj 3 final autograder tests is there a moreless advisable strategy for further testing in particular is it okay to write a gametestscpp update the makefile accordingly and use this to test the individual gamecpp helper functions as opposed to say putting it all into euchrecpp which would be messy or just running games from the command line which would be a lot of guess work will you be grading on the visible presence of gamecpp test code as in the testscpp for card pack and player or just the correctness of our euchre program
1544,i6uzukyn2db1ds,84,student,0,2015-03-04T17:24:06Z,2,1470670930855,can pack has less than 24 cards when we wrote the test case for packinit
1543,i6uzj3kqxdr30f,56,student,0,2015-03-04T17:15:10Z,2,1470670931049,when i run my packtestscpp file everything executes and i see the packtest pass output however my computer throws me an exception at the end saying runtime check failure 2 stack around the variable pack was corrupted i am running this on microsoft visual studio 2013 on my windows laptop any ideas why the pack variable is getting corrupted this also happened before i submitted for the checkpoint so i believe it has to do with something in packcpp thanks in advance
1542,i6uxl8nqbgy2q5,112,student,0,2015-03-04T16:20:51Z,3,1470670931251,so i read some previous posts about what we do after the checkpoint but i am still confused i made a euchrecpp file and added those checks to make sure it the game was valid using argc and argv and loops what i dont understand is where i am getting these arguments to start the game i feel like this is a super easy disconnect that is really confusing me a lot
1541,i6uvp1hxdxv1pn,124,student,0,2015-03-04T15:27:49Z,4,1470670931434,the spec says the main function coded in euchrecppwill be very simple it should read the command line arguments check them for errors and then print them does this mean we print euchre packin shuffle 10 alice bob cathy drew back out or something
1540,i6uopuyionq533,71,student,0,2015-03-04T12:12:30Z,1,1470670931654,the tests you guys gave us for playeraddanddiscard have the comments bob will throw away the upcard if its lower than the cards in his hand and bob will pick up the queen of spades since its higher than his lowest my question if the dealer is called up dont they have to pick up the upcard for example lets say bob has perfect spade hand rb lb a k q and the upcard is a 10 of spades if he was called up wouldnt he still have to pick the upcard
1538,i6ubbs9si0l5y0,78,student,0,2015-03-04T05:57:38Z,2,1470670932058,whenever i submit to the autograder it flashes a message across the browser window that says something along the lines of submission marked as over submission limit did we only have a limited number of submissions for the final project submission
1537,i6uaemy7btc2kv,68,student,0,2015-03-04T05:31:52Z,2,1470670932283,so when i run my code in the terminal it gives me a segmentation fault but when i run it in the debugger it gives me the following message thread 58000x2298 exited with code 0 inferior 1 process 5800 exited normally does anyone know what this means
1536,i6uaab6062r4c6,79,student,0,2015-03-04T05:28:30Z,2,1470670932474,if i want to deal hands to all my players i need to use gameptr to point to the player array and access the hand array within player basically need to do this gameptrplayers1hand0 how would i do that do i need to declare another variable pointer of type player and assign gameptrplayers1 to that and then use that pointer to point to hand or is there an easier way to do that
1535,i6u93zbnq3g2ov,61,student,0,2015-03-04T04:55:35Z,2,1470670932692,just wanted to make sure i have the order of dealers and eldest hand their movement correct throughout the game is the following correct players are in order 0123 hand 0 dealer is player 0 eldest hand is player 1 hand 1 dealer is player 1 eh is player 2 hand 2 dealer is player 2 eh is player 3 hand 3 dealer is player 3 eh is player 0 and repeat
1533,i6u5m57ifyi3tl,113,student,0,2015-03-04T03:17:44Z,3,1470670933103,hi all posting here on the off chance that there are others on here at 10 on the tuesday of sb so i am coding euchre game and i see that the output for the second trick is as follows king of clubs led by drew ace of clubs played by alice nine of spades played by bob jack of clubs played by cathy alice takes the trick however in my code im getting king of clubs led by drew ace of clubs played by alice king of hearts played by bob jack of clubs played by cathy bob takes the trick i am frustrated because the first two plays and the last are all correct and the very first trick runs perfect as well i tested the playerplayscard function for this scenario and it agrees that i should be outputting nine of spades for bob is there anything i could be missing testing wise that may be the root of the problem i am avoiding posting code because hc but if an instructor wants it i will post it on a private post i am hoping this is something stupidly obvious that i forgot to check thank you erin
1532,i6tywcswuvz25m,81,student,0,2015-03-04T00:09:43Z,5,1470670933312,can we assume that for the sake of this project numplayers will always equal 4 and numpartnerships will always equal 2
1531,i6ty2iftf3pad,92,student,0,2015-03-03T23:46:31Z,2,1470670933520,i have a little bit of confusion with card rankings say my hand is king of diamonds jack of hearts nine of spades nine of clubs ten of spades if the trump suit is diamonds and the lead card is nine of hearts would the card you play be the jack of hearts or is the jack of hearts now trump and no longer a heart
1530,i6txczh84x41gl,89,student,0,2015-03-03T23:26:40Z,2,1470670933711,im just having a difficult time calling the gameinit function in the euchre file because of the two constant char parameters that are passed through do i have to loop through for the four last argv elements and call gameinit each time
1529,i6twanwb9945t2,114,student,0,2015-03-03T22:56:52Z,3,1470670933924,ive posted a couple times about segmentation fault 11 after a few hours of messing around with gdb and valgrind i found the error now make test passes it compiles on linux no more seg faults valgrind even displays 11072 error summary 0 errors from 0 contexts suppressed 0 from 0 but it still will not compile in the autograder and i dont know where to go from here any suggestions it passes through two suggested debuggers
1528,i6tw36nj57t7kf,85,student,0,2015-03-03T22:51:03Z,2,1470670934119,are we to open the pack in euchrecpp or just in gameplay
1527,i6tw09kyd5d63k,72,student,0,2015-03-03T22:48:46Z,2,1470670934311,what should be the order of the card distribution and what does deal 3232 cards then 2323 cards mean say the 4 players are 0123 then should they be receiving the cards in the order of 000 11 222 33 00 111 22 333 or 0123 0123 0123 0123 0123 thanks
1526,i6tvqz4944y1hb,94,student,0,2015-03-03T22:41:33Z,2,1470670934548,im just confused on how to do the file are we to consider euchre in the count of argc also are we supposed to loop through the command line and test that each element of the argv array is appropriate or are we just supposed to test the line for the respective errors that were listed in the spec
1525,i6ttwkr4gyd6io,90,student,0,2015-03-03T21:49:55Z,2,1470670934758,ive been having trouble with the second autograder test for euchrecpp would this mean that there is a problem specifically with the file euchrecpp or could it also be a problem with gamecpp also im guessing that we cant know what exactly the autograder test cases are but could you provide some examples of the most common mistakes with euchrecpp and gamecpp
1524,i6ttm76qxaj7pp,68,student,0,2015-03-03T21:41:51Z,2,1470670934970,
1523,i6tsmnjiim319a,99,student,0,2015-03-03T21:14:13Z,3,1470670935198,while working on xcode my project 3 code compiles fine and runs but it didnt compile in the autograder i tested the code on caen and i get a seg fault 11 which is somewhere i am accessing or trying to access bad memory or whatever so i spent an hour and a half to get gdb configured and signed on my mac and run my code and the seg fault disappears so it runs with no error i read up that a good program to use in this case is valgrind but i cant find a good tutorial or how to install it correctly i can only get a seg fault in terminal but it doesnt point me in any direction does anyone know what i should do next
1522,i6trda0laut7go,80,student,0,2015-03-03T20:38:55Z,2,1470670935422,following the example in the spec where a is the dealer and b is the leader d c b a when drew wins the trick does the order become c b d a and after each hand does the order become a d c b regardless of any changes in leaders between tricks
1521,i6tp8qal4jyp2,79,student,0,2015-03-03T19:39:24Z,2,1470670935637,if so why and if anyone is nice enough how
1520,i6tkukofrxb2yy,57,student,0,2015-03-03T17:36:25Z,2,1470670935828,how can drew play this card in line 25 jack of hearts played by drew when the card that is led is jack of diamonds and drew has a diamond card in his hand doesnt the spec say that during play a player must play the highest rank card of the same suit that was led
1519,i6tk5fd8gblxi,78,student,0,2015-03-03T17:16:52Z,3,1470670936030,will we be penalized for having a long gameplay function ours is about 220 lines right now even though we wrote some helper functions is it worth our timenecessary to break it up further thanks
1518,i6tjvpwf2lu4xe,125,student,2,2015-03-03T17:09:19Z,2,1470670936245,if shuffle is enabled should it be performed before the very first hand hand 0
1517,i6svvtn5r057pg,134,student,0,2015-03-03T05:57:33Z,2,1470670936456,test case playertest00 failed to compile test case euchretest00 failed to compile test case euchretest01 failed to compile it wont actually compile or not enough tests what does that mean
1516,i6su69xk9vi290,111,student,0,2015-03-03T05:09:41Z,2,1470670936700,needed clarification on what exactly the error message in euchrecpp should be do we just exit without an error message the spec gives says it should print the following message and quit cout usage euchre packfilename shufflenoshuffle pointstowin name1 name2 name3 name 4 so if my input was euchre packin shuffle 0 bob bob what would the error message be obviously this is wrong because of the points being out of bounds and only 2 players
1515,i6ssk3atkhb6r8,58,student,0,2015-03-03T04:24:27Z,2,1470670936897,i have no trouble grabbing one of the four players but when i try to grab a further element of said player like their name i am unable to get past the compiler any thoughts on this
1514,i6spxsqfldr6jt,67,student,0,2015-03-03T03:11:07Z,2,1470670937103,trying to initialize a card using next with the proper rank and suit enums like such cardinitpackptrnext rank2 suit2 getting an access violation when the line is reached in vs does something need to be done with next before we can initialize it with the rank and suit that we read in from the file
1512,i6sos9usgt01r3,58,student,0,2015-03-03T02:38:50Z,2,1470670937493,does the input file need to be packin or can it be any other file name
1511,i6socxibiek1o5,72,student,0,2015-03-03T02:26:54Z,2,1470670937677,hello i am a bit lost as how to implement the following first print the executable and all arguments on the first line print a single space at the end which makes it easier to print an array euchre packin noshuffle 1 alice bob cathy drew how do i grab the arguments in order to print them
1510,i6sje2omuxc1kp,77,student,0,2015-03-03T00:07:50Z,2,1470670937875,when initializing the pack in gameptr why is this illegal packinitgameptrpack packfilename
1509,i6sj6gd7fg27n1,84,student,1,2015-03-03T00:01:54Z,3,1470670938116,im having trouble assigning names from playernames into gameptrplayersname and the rest of the players array can someone give me any hints on how to do this assignment ik that playernames is a const char const and the name for each player in the players array is just a char so the types differ
1508,i6shxdtalg35w1,86,student,1,2015-03-02T23:26:51Z,2,1470670938327,when i compared my output for euchretests00 using diff i got the correct answer however when i run the autogravder it says test case euchretest00 failed to compile euchretest00 04 does anyone know why this happens i can compile it in terminal
1506,i6sdqzqjmk4yx,91,student,0,2015-03-02T21:29:55Z,3,1470670938727,i understand we need to write tests to check if our functions work but will our tests be graded against how they do on purposely buggy functions
1505,i6scrome9x06cz,107,student,0,2015-03-02T21:02:27Z,2,1470670938924,hello with euchrecpp are we to assume that the users are typing everything into the command line interface like are they typing all of the commands out or is the computer just reading predefined commands simply are we to be using cin for this part
1504,i6sb6buwuspoh,73,student,0,2015-03-02T20:17:51Z,3,1470670939126,are we required to test andor modify the functions provided in the cardcppstarter or can we assume that they work perfectly sorry if this was already answered
1503,i6s9qmc9c01nv,107,student,0,2015-03-02T19:37:39Z,4,1470670939325,the result seems correct while diff say no i dont know what does no newline at end of file means
1502,i6s8loyz76i1w5,95,student,0,2015-03-02T19:05:49Z,3,1470670939535,will the order of the arguments always be the same in the main function in other words can we assume itll be pack shufflenoshuffle pts to win player1 player2 player3 player4 every time or do we need to check for that
1501,i6s4zg83hxf5cr,68,student,0,2015-03-02T17:24:33Z,3,1470670939742,if another game is played with the same players the new dealer is the player to the left of the dealer in the previous game right thank you
1500,i6rqcmgwz1ueh,123,student,0,2015-03-02T10:34:53Z,2,1470670939935,hello im just having a difficult time differentiating between what is supposed to go in euchrecpp and the gameplay function in gamecpp can someone please explain how they are different thank you
1499,i6rfdkpq4ji5to,119,student,0,2015-03-02T05:27:42Z,2,1470670940137,from the spec before you begin think about which helper functions you would like to add and what they should do for example functions that shuffle deal and make trump are a good starting point didnt we already implement a bool shuffle function in packcpp why is it suggested that we write another one
1498,i6rf0kmjyh51nj,93,student,1,2015-03-02T05:17:35Z,3,1470670940331,i see that the gameinit function modifies stdout so is the function supposed to print something out if so i cannot figure out what this would be thanks
1497,i6rdrzhjlci1wp,78,student,0,2015-03-02T04:42:55Z,2,1470670940538,wouldnt this variable always be 10 since the spec says a team needs to score 10 points in order to win
1496,i6rcysyzodw26a,78,student,0,2015-03-02T04:20:13Z,3,1470670940736,using a for loop to check if there any cards in the players hand which have the same suit as the led card how do you suggest going about finding the highest rank of that suit though should we make a temporary array with all the cards that have the same suit as the led card and use card compare to find the highest one or should we just call card compareabtrump passing in the led suit as the trump that way the highest card would evaluate to the highest led card whats the best way to do this
1495,i6r7e2kob385k4,71,student,0,2015-03-02T01:44:08Z,2,1470670940975,does anyone have any recommendations on how to diff the outputs of my program vs the correct outputs for some reason whenever i try to copy paste stuff from xcode into any diff checker it adds these huge random spaces that make it useless
1494,i6r49e11o2q559,67,student,0,2015-03-02T00:16:31Z,2,1470670941164,anyone else having issues right now with vnc
1493,i6r3e2n9rua5eq,54,student,0,2015-03-01T23:52:09Z,2,1470670941426,i know the project spec says do not use memory allocation including keywords like new malloc etc but can i use them in my testing files
